Time (Sec);S51;S52;S53;S54;S55;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S5;S50;S6;S7;S8;S9;
36300.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;35639.176038399615;
36300.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;
36300.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;
36301.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;
36302.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;
36600.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;35639.16922879961;
36600.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;
36600.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;
36601.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;
36602.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;
36900.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;35639.16241919961;
36900.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;
36900.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;
36901.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;
36902.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;
37200.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;35639.155609599606;
37200.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;
37200.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;
37201.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;
37202.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;
37500.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;35639.1487999996;
37500.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;
37500.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;
37501.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;
37502.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;
37800.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;35639.1419903996;
37800.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;
37800.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;
37800.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;
37801.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;
38100.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;35639.135180799596;
